Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[935]    0.0    0.00    0.00       7         std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_allocate(unsigned long) [935]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::allocate(std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&, unsigned long) [938]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::__alloc_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_select_on_copy(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [930]
[936]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::select_on_container_copy_construction(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [936]
                0.00    0.00       7/20          std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [783]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_deallocate(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, unsigned long) [899]
[937]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::deallocate(std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, unsigned long) [937]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >::deallocate(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, unsigned long) [928]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_allocate(unsigned long) [935]
[938]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::allocate(std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&, unsigned long) [938]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >::allocate(unsigned long, void const*) [929]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [627]
[939]    0.0    0.00    0.00       7         void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [939]
                0.00    0.00      21/152         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [471]
                0.00    0.00      14/320         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [377]
                0.00    0.00      14/62          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_move_if_noexcept_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [606]
                0.00    0.00       7/31          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [711]
                0.00    0.00       7/56          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() [619]
                0.00    0.00       7/40          __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::difference_type __gnu_cxx::operator-<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [660]
                0.00    0.00       7/44          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [652]
                0.00    0.00       7/251         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [396]
                0.00    0.00       7/53          void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [626]
                0.00    0.00       7/62          void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [608]
                0.00    0.00       7/52          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [628]
-----------------------------------------------
                0.00    0.00       7/7           Game::initGameState() [1060]
[940]    0.0    0.00    0.00       7         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [940]
                0.00    0.00       7/69          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [596]
                0.00    0.00       7/7           __gnu_cxx::__alloc_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_select_on_copy(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [930]
                0.00    0.00       7/304         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [381]
                0.00    0.00       7/7           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [934]
                0.00    0.00       7/34          std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [697]
                0.00    0.00       7/152         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [471]
                0.00    0.00       7/8           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() const [912]
                0.00    0.00       7/8           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const [913]
                0.00    0.00       7/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [927]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<Drawable*, std::allocator<Drawable*> >::push_back(Drawable* const&) [824]
[941]    0.0    0.00    0.00       7         void std::vector<Drawable*, std::allocator<Drawable*> >::_M_realloc_insert<Drawable* const&>(__gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > >, Drawable* const&) [941]
                0.00    0.00      21/33          std::_Vector_base<Drawable*, std::allocator<Drawable*> >::_M_get_Tp_allocator() [707]
                0.00    0.00      14/226         __gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > >::base() const [406]
                0.00    0.00      14/20          Drawable** std::__uninitialized_move_if_noexcept_a<Drawable**, Drawable**, std::allocator<Drawable*> >(Drawable**, Drawable**, Drawable**, std::allocator<Drawable*>&) [795]
                0.00    0.00       7/10          std::vector<Drawable*, std::allocator<Drawable*> >::_M_check_len(unsigned long, char const*) const [873]
                0.00    0.00       7/41          std::vector<Drawable*, std::allocator<Drawable*> >::begin() [659]
                0.00    0.00       7/10          __gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > >::difference_type __gnu_cxx::operator-<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > >(__gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > > const&, __gnu_cxx::__normal_iterator<Drawable**, std::vector<Drawable*, std::allocator<Drawable*> > > const&) [869]
                0.00    0.00       7/10          std::_Vector_base<Drawable*, std::allocator<Drawable*> >::_M_allocate(unsigned long) [875]
                0.00    0.00       7/37          Drawable* const& std::forward<Drawable* const&>(std::remove_reference<Drawable* const&>::type&) [672]
                0.00    0.00       7/15          void std::allocator_traits<std::allocator<Drawable*> >::construct<Drawable*, Drawable* const&>(std::allocator<Drawable*>&, Drawable**, Drawable* const&) [823]
                0.00    0.00       7/13          void std::_Destroy<Drawable**, Drawable*>(Drawable**, Drawable**, std::allocator<Drawable*>&) [849]
                0.00    0.00       7/13          std::_Vector_base<Drawable*, std::allocator<Drawable*> >::_M_deallocate(Drawable**, unsigned long) [847]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::emplace_back<std::unique_ptr<Drawable, std::default_delete<Drawable> > >(std::unique_ptr<Drawable, std::default_delete<Drawable> >&&) [305]
[942]    0.0    0.00    0.00       7         void std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_realloc_insert<std::unique_ptr<Drawable, std::default_delete<Drawable> > >(__gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >, std::unique_ptr<Drawable, std::default_delete<Drawable> >&&) [942]
                0.00    0.00      21/300         std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_get_Tp_allocator() [383]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >::base() const [719]
                0.00    0.00      14/14          std::unique_ptr<Drawable, std::default_delete<Drawable> >* std::__uninitialized_move_if_noexcept_a<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&) [836]
                0.00    0.00       7/7           std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_check_len(unsigned long, char const*) const [932]
                0.00    0.00       7/7           std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::begin() [944]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >::difference_type __gnu_cxx::operator-<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >(__gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > > const&, __gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > > const&) [931]
                0.00    0.00       7/7           std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_allocate(unsigned long) [935]
                0.00    0.00       7/3269        std::unique_ptr<Drawable, std::default_delete<Drawable> >&& std::forward<std::unique_ptr<Drawable, std::default_delete<Drawable> > >(std::remove_reference<std::unique_ptr<Drawable, std::default_delete<Drawable> > >::type&) [206]
                0.00    0.00       7/1082        void std::allocator_traits<std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::construct<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::unique_ptr<Drawable, std::default_delete<Drawable> > >(std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >&&) [304]
                0.00    0.00       7/286         void std::_Destroy<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> > >(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&) [387]
                0.00    0.00       7/9           std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_deallocate(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, unsigned long) [899]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::emplace_back<std::unique_ptr<Drawable, std::default_delete<Drawable> > >(std::unique_ptr<Drawable, std::default_delete<Drawable> >&&) [305]
[943]    0.0    0.00    0.00       7         std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::end() [943]
                0.00    0.00       7/14          __gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >::__normal_iterator(std::unique_ptr<Drawable, std::default_delete<Drawable> >* const&) [828]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_realloc_insert<std::unique_ptr<Drawable, std::default_delete<Drawable> > >(__gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >, std::unique_ptr<Drawable, std::default_delete<Drawable> >&&) [942]
[944]    0.0    0.00    0.00       7         std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::begin() [944]
                0.00    0.00       7/14          __gnu_cxx::__normal_iterator<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::vector<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > > >::__normal_iterator(std::unique_ptr<Drawable, std::default_delete<Drawable> >* const&) [828]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [953]
[945]    0.0    0.00    0.00       6         std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::end() const [945]
                0.00    0.00       6/12          std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::begin() const [855]
                0.00    0.00       6/6           std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::size() const [946]
-----------------------------------------------
                0.00    0.00       6/6           std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::end() const [945]
[946]    0.0    0.00    0.00       6         std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::size() const [946]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<Actor**>(Actor**, Actor**) [958]
[947]    0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<Actor**>(Actor**, Actor**) [947]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [953]
[948]    0.0    0.00    0.00       6         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [948]
                0.00    0.00       6/13          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [846]
-----------------------------------------------
                0.00    0.00       1/6           std::_Vector_base<Actor*, std::allocator<Actor*> >::~_Vector_base() [1081]
                0.00    0.00       5/6           void std::vector<Actor*, std::allocator<Actor*> >::_M_realloc_insert<Actor*>(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, Actor*&&) [971]
[949]    0.0    0.00    0.00       6         std::_Vector_base<Actor*, std::allocator<Actor*> >::_M_deallocate(Actor**, unsigned long) [949]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<Actor*> >::deallocate(std::allocator<Actor*>&, Actor**, unsigned long) [968]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [955]
[950]    0.0    0.00    0.00       6         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [950]
                0.00    0.00      43/701         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [347]
                0.00    0.00      43/138         void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [523]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<ActorInfo, std::allocator<ActorInfo> >::insert(__gnu_cxx::__normal_iterator<ActorInfo const*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, ActorInfo const&) [761]
                0.00    0.00       5/6           std::vector<ActorInfo, std::allocator<ActorInfo> >::push_back(ActorInfo const&) [901]
[951]    0.0    0.00    0.00       6         void std::vector<ActorInfo, std::allocator<ActorInfo> >::_M_realloc_insert<ActorInfo const&>(__gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >, ActorInfo const&) [951]
                0.00    0.00      18/339         std::_Vector_base<ActorInfo, std::allocator<ActorInfo> >::_M_get_Tp_allocator() [374]
                0.00    0.00      12/10693       __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >::base() const [177]
                0.00    0.00      12/22          ActorInfo* std::__uninitialized_move_if_noexcept_a<ActorInfo*, ActorInfo*, std::allocator<ActorInfo> >(ActorInfo*, ActorInfo*, ActorInfo*, std::allocator<ActorInfo>&) [769]
                0.00    0.00       6/11          std::vector<ActorInfo, std::allocator<ActorInfo> >::_M_check_len(unsigned long, char const*) const [861]
                0.00    0.00       6/734         std::vector<ActorInfo, std::allocator<ActorInfo> >::begin() [345]
                0.00    0.00       6/11          __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >::difference_type __gnu_cxx::operator-<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > >(__gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > const&, __gnu_cxx::__normal_iterator<ActorInfo*, std::vector<ActorInfo, std::allocator<ActorInfo> > > const&) [859]
                0.00    0.00       6/163         std::_Vector_base<ActorInfo, std::allocator<ActorInfo> >::_M_allocate(unsigned long) [458]
                0.00    0.00       6/1297        ActorInfo const& std::forward<ActorInfo const&>(std::remove_reference<ActorInfo const&>::type&) [282]
                0.00    0.00       6/33          void std::allocator_traits<std::allocator<ActorInfo> >::construct<ActorInfo, ActorInfo const&>(std::allocator<ActorInfo>&, ActorInfo*, ActorInfo const&) [708]
                0.00    0.00       6/165         void std::_Destroy<ActorInfo*, ActorInfo>(ActorInfo*, ActorInfo*, std::allocator<ActorInfo>&) [451]
                0.00    0.00       6/165         std::_Vector_base<ActorInfo, std::allocator<ActorInfo> >::_M_deallocate(ActorInfo*, unsigned long) [449]
-----------------------------------------------
